,name,Mw (g/mol),Mn (g/mol),PDI,Regioregularity R%,DP,SANS,SAXS/GWAXS,DLS,SLS,SEC (GPC),Dark/light,Applied Electrical Field (Kv/cm),Duration of Applied Electrical Field (min),DLS Angle (deg),Concentration (mg/ml),Temperature SANS/SLS/DLS/SEC (K),Aging time (hour),To Aging Temperature (K),Stirring /sonication/heating time(min),Sonication time (min),Sonication/Stirring/heating Temperature (K),storage temperature (K),Storage time (hour),Solvent(s),Deuterated solvent,Solid additive,Solid additive quantity (mg/ml),Solvent solubility parameter (Hansen),Polymer solubility parameter ,Polymer solubility parameter 𝛿d [MPa1/2],Polymer solubility parameter  𝛿p [MPa1/2],Polymer solubility parameter 𝛿h [MPa1/2],Rh1 (nm),I1 (Normalized 1-0),Rh2 (nm),I2 (Normalized 1-0),Rh3 (nm),I3 (Normalized 1-0),Rh4 (nm),I4 (Normalized 1-0),Rh deviation (nm) ±,Rg1 (nm),Rg2 (nm),Rg 1deviation (nm) ±,"Rcs,g (crossectional radius) (nm)","Rcs,g (crossectional radius) (nm) ±","Rt,g (radius of gyration) (nm)",Ree (chain end-to-end distance) (nm),Ree deviation (nm) ±,A2 (mol dm3/g^2),df,α1 ,q1 range (A-1),α2 ,q2 range (A-1),Lp (nm),Lp deviation (nm) ±,Lc (nm),Lc deviation (nm) ±,ξs (characteristic length scale) (nm),ξs deviation (nm) ±,ξd (mesh size of the dynamic network) (nm),ξd deviation (nm) ±,R disk (nm),R cylinder (nm),R deviation (nm) ±,R core cylinder (nm),L cylinder (nm),L deviation (nm) ±,t (thinkness) (nm),t (thinkness) (nm) ±,A parallelepiped (thickness)(nm),A deviation (nm) ±,B parallelepiped (width)(nm),B deviation (nm) ±,C parallelepiped (length)(nm),C deviation (nm) ±,Light scattering model,SANS/SAXS model,Expected Conformation,Additional notes 1,Additional notes 2,Doi
233,F8BT,35244.0,19800.0,1.78,,,0,0,1.0,1,0.0,,,,,1.0,293.0,,,,,,,,20:80 vol% EtOH-Tol,0.0,,,,,,,,709.01,1.0,20192.72,0.23,,,,,,,,,,,,,,,2.52,,126000-287000,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,,,https://doi.org/10.1016/j.polymer.2023.125951
234,PFO,70460.0,60222.22222,1.17,,,0,0,1.0,1,0.0,,,,,0.7,293.0,,,480,,348,,,CB,0.0,,,,,,,,12.2,,,,,,,,,32.5,,,,,,,,,,,126000-287000,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,,,https://doi.org/10.1016/j.polymer.2019.121986
235,PFO,70460.0,60222.22222,1.17,,,0,0,1.0,1,0.0,,,,,0.7,293.0,,,480,,348,,,Tol,0.0,,,,,,,,10.9,,,,,,,,,28.1,,,,,,,,,,,126000-287000,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,,,https://doi.org/10.1016/j.polymer.2019.121986
236,PFO,70460.0,60222.22222,1.17,,,0,0,1.0,1,0.0,,,,,0.7,293.0,,,480,,328,,,THF,0.0,,,,,,,,10.5,,,,,,,,,20.8,,,,,,,,,,,126000-287000,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,,,https://doi.org/10.1016/j.polymer.2019.121986
237,PFO,70460.0,60222.22222,1.17,,,0,0,1.0,1,0.0,,,,,0.7,293.0,,,480,,328,,,CF,0.0,,,,,,,,9.9,,,,,,,,,22.7,,,,,,,,,,,126000-287000,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,,,https://doi.org/10.1016/j.polymer.2019.121986
238,PFO,70460.0,60222.22222,1.17,,,0,0,1.0,1,0.0,,,,,5.0,293.0,,,480,,348,,,CB,0.0,,,,,,,,135722.88,1.0,262.04,0.67,9.1,0.55,,,,216.9,,,,,,,,,1.82,,126000-287000,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,,,https://doi.org/10.1016/j.polymer.2019.121986
239,PFO,70460.0,60222.22222,1.17,,,0,0,1.0,1,0.0,,,,,5.0,293.0,,,480,,348,,,Tol,0.0,,,,,,,,214790.87,1.0,167.25,0.72,5.6,0.86,,,,194.0,,,,,,,,,1.8,,126000-287000,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,,,https://doi.org/10.1016/j.polymer.2019.121986
240,PFO,70460.0,60222.22222,1.17,,,0,0,1.0,1,0.0,,,,,5.0,293.0,,,480,,328,,,THF,0.0,,,,,,,,129024.43,1.0,246.21,0.84,5.19,0.48,,,,260.6,,,,,,,,,1.96,,126000-287000,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,,,https://doi.org/10.1016/j.polymer.2019.121986
241,PFO,70460.0,60222.22222,1.17,,,0,0,1.0,1,0.0,,,,,5.0,293.0,,,480,,328,,,CF,0.0,,,,,,,,77504.7,1.0,277.82,0.78,5.85,0.54,,,,262.8,,,,,,,,,1.91,,126000-287000,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,,,https://doi.org/10.1016/j.polymer.2019.121986
242,PFO,70460.0,60222.22222,1.17,,,0,0,1.0,1,0.0,,,,,3.0,293.0,,,480,,348,,,CB,0.0,,,,,,,,,,,,,,,,,189.5,,,,,,,,,1.78,,126000-287000,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,,,https://doi.org/10.1016/j.polymer.2019.121986
243,PFO,70460.0,60222.22222,1.17,,,0,0,1.0,1,0.0,,,,,3.0,293.0,,,480,,348,,,Tol,0.0,,,,,,,,,,,,,,,,,193.1,,,,,,,,,1.75,,126000-287000,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,,,https://doi.org/10.1016/j.polymer.2019.121986
244,PFO,70460.0,60222.22222,1.17,,,0,0,1.0,1,0.0,,,,,3.0,293.0,,,480,,328,,,THF,0.0,,,,,,,,,,,,,,,,,213.1,,,`,,,,,,1.86,,126000-287000,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,,,https://doi.org/10.1016/j.polymer.2019.121986
245,PFO,70460.0,60222.22222,1.17,,,0,0,1.0,1,0.0,,,,,3.0,293.0,,,480,,328,,,CF,0.0,,,,,,,,,,,,,,,,,249.0,,,,,,,,,1.9,,126000-287000,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,,,https://doi.org/10.1016/j.polymer.2019.121986
246,PFO,70460.0,60222.22222,1.17,,,0,0,1.0,1,0.0,,,,,1.0,293.0,,,480,,348,,,CB,0.0,,,,,,,CB,7.43,1.0,122.21,0.22,2927.01,0.11,,,,,,,,,,,,,,,126000-287001,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,,,https://doi.org/10.1016/j.polymer.2019.121986
247,PFO,70460.0,60222.22222,1.17,,,0,0,1.0,1,0.0,,,,,1.0,293.0,,,480,,348,,,Tol,0.0,,,,,,,Tol,13.07,0.97,197.62,1,3761.12,0.24,,,,,,,,,,,,,,,126000-287002,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,,,https://doi.org/10.1016/j.polymer.2019.121986
248,PFO,70460.0,60222.22222,1.17,,,0,0,1.0,1,0.0,,,,,1.0,293.0,,,480,,328,,,THF,0.0,,,,,,,THF,4.32,1.0,85.67,0.79,1191.86,0.2,,,,,,,,,,,,,,,126000-287003,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,,,https://doi.org/10.1016/j.polymer.2019.121986
249,PFO,70460.0,60222.22222,1.17,,,0,0,1.0,1,0.0,,,,,1.0,293.0,,,480,,328,,,CF,0.0,,,,,,,CF,3.88,1.0,84.99,0.86,878.7,0.6,,,,,,,,,,,,,,,126000-287004,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,,,https://doi.org/10.1016/j.polymer.2019.121986
250,P7DPF,22000.0,13924.05063,1.58,,,0,0,1.0,1,0.0,,,,,1.0,293.0,,,,180,343,,,0:100 vol% Tol-CF,0.0,,,,,,,,10.0,1.0,,,,,,,,20.3,,,,,,,,,,,126000-287002,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,first dissolved in CF and toluene added,,https://doi.org/10.1021/acs.macromol.0c00579
251,P7DPF,22000.0,13924.05063,1.58,,,0,0,1.0,1,0.0,,,,,1.0,293.0,,,,180,343,,,20:80 vol% Tol-CF,0.0,,,,,,,,11.5,1.0,,,,,,,,23.0,,,,,,,,,,,126000-287003,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,,,https://doi.org/10.1021/acs.macromol.0c00579
252,P7DPF,22000.0,13924.05063,1.58,,,0,0,1.0,1,0.0,,,,,1.0,293.0,,,,180,343,,,40:60 vol% Tol-CF,0.0,,,,,,,,10.5,1.0,,,,,,,,21.0,,,,,,,,,,,126000-287004,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,,,https://doi.org/10.1021/acs.macromol.0c00579
253,P7DPF,22000.0,13924.05063,1.58,,,0,0,1.0,1,0.0,,,,,1.0,293.0,,,,180,343,,,60:40 vol% Tol-CF,0.0,,,,,,,,12.5,1.0,,,,,,,,25.7,,,,,,,,,,,126000-287005,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,,,https://doi.org/10.1021/acs.macromol.0c00579
254,P7DPF,22000.0,13924.05063,1.58,,,0,0,1.0,1,0.0,,,,,1.0,293.0,,,,180,343,,,80:20 vol% Tol-CF,0.0,,,,,,,,11.8,1.0,,,,,,,,22.5,,,,,,,,,,,126000-287006,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,,,https://doi.org/10.1021/acs.macromol.0c00579
255,P7DPF,22000.0,13924.05063,1.58,,,0,0,1.0,1,0.0,,,,,1.0,293.0,,,,180,343,,,95:5 vol% Tol-CF,0.0,,,,,,,,11.9,1.0,,,,,,,,23.1,,,,,,,,,,,126000-287007,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,,,https://doi.org/10.1021/acs.macromol.0c00579
256,P7DPF,22000.0,13924.05063,1.58,,,0,0,1.0,1,0.0,,,,,1.0,293.0,,,,,313,,,100:0 vol% Tol-CF,0.0,,,,,,,,112.88,1.0,,,,,,,,,,,,,,,,,1.76,,126000-287008,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,first dissolved in toluene then CF added,,https://doi.org/10.1021/acs.macromol.0c00579
257,P7DPF,22000.0,13924.05063,1.58,,,0,0,1.0,1,0.0,,,,,1.0,293.0,,,,,313,,,80:20 vol% Tol-CF,0.0,,,,,,,,121.4,1.0,,,,,,,,,,,,,,,,,1.73,,126000-287009,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,,,https://doi.org/10.1021/acs.macromol.0c00579
258,P7DPF,22000.0,13924.05063,1.58,,,0,0,1.0,1,0.0,,,,,1.0,293.0,,,,,313,,,70:30 vol% Tol-CF,0.0,,,,,,,,104.97,1.0,,,,,,,,,,,,,,,,,1.65,,126000-287010,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,,,https://doi.org/10.1021/acs.macromol.0c00579
259,P7DPF,22000.0,13924.05063,1.58,,,0,0,1.0,1,0.0,,,,,1.0,293.0,,,,,313,,,60:40 vol% Tol-CF,0.0,,,,,,,,93.44,1.0,,,,,,,,,,,,,,,,,1.49,,126000-287011,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,,,https://doi.org/10.1021/acs.macromol.0c00579
260,P7DPF,22000.0,13924.05063,1.58,,,0,0,1.0,1,0.0,,,,,1.0,293.0,,,,,313,,,50:50 vol% Tol-CF,0.0,,,,,,,,52.23,1.0,8.0,0.43,,,,,,,,,,,,,,,0.62,,126000-287012,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,,,https://doi.org/10.1021/acs.macromol.0c00579
261,P7DPF,22000.0,13924.05063,1.58,,,0,0,1.0,1,0.0,,,,,1.0,293.0,,,,,313,,,50:50 vol% Tol-CF,0.0,,,,,,,,8.24,1.0,,,,,,,,,,,,,,,,,0.62,,126000-287012,,,,,,,,,,,,,,,,,,,,,,,,,CONTIN,,,,,https://doi.org/10.1021/acs.macromol.0c00579
262,PPFOH,14700.0,4637.223975,3.17,,,0,0,1.0,1,0.0,,,,,0.1,293.0,,,,,328,,,0:100 vol% THF-CF,0.0,,,,,,,,42.9,,,,,,,,,100.0,,,,,,,,,1.02,,126000-287012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50-150 degree in SLS ,https://doi.org/10.1021/acs.jpcc.9b07288
263,PPFOH,14700.0,4637.223975,3.17,,,0,0,1.0,1,0.0,,,,,0.1,293.0,,,,,328,,,20:80 vol% THF-CF,0.0,,,,,,,,89.0,,,,,,,,,110.0,,,,,,,,,1.15,,126000-287013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50-150 degree in SLS ,https://doi.org/10.1021/acs.jpcc.9b07288
264,PPFOH,14700.0,4637.223975,3.17,,,0,0,1.0,1,0.0,,,,,0.1,293.0,,,,,328,,,100:0 vol% THF-CF,0.0,,,,,,,,99.0,,,,,,,,,116.0,,,,,,,,,1.24,,126000-287014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50-150 degree in SLS ,https://doi.org/10.1021/acs.jpcc.9b07288
265,PFO,35500.0,13653.84615,2.6,,,1,0,0.0,0,0.0,,,,,30.0,293.0,,,,,,,,Tol,1.0,,,,,,,,,,,,,,,,,1.9,,0.1,,,,,,,,3.9,.0006-.004,1.4,.07-.2,,,,,,,,,,,,,,,,,,,,,,,,Guinier–Porod,,Df calculated by Avrami Curve,,https://doi.org/10.1039/C3SM51753E
266,PFO,35500.0,13653.84615,2.6,,,1,0,0.0,0,0.0,,,,,30.0,293.0,,,,,,,,mXyl,1.0,,,,,,,,,,,,,,,,,2.1,,0.1,,,,,,,,3.1,.0006-.004,2.1,.07-.2,,,,,,,,,,,,,,,,,,,,,,,,Guinier–Porod,,,,https://doi.org/10.1039/C3SM51753E
267,PFO,35500.0,13653.84615,2.6,,,1,0,0.0,0,0.0,,,,,30.0,293.0,,,,,,,,oDCB,1.0,,,,,,,,,,,,,,,,,2.7,,0.1,,,,,,,,2.7,.0006-.004,3.8,.07-.2,,,,,,,,,,,,,,,,,,,,,,,,Guinier–Porod,,,,https://doi.org/10.1039/C3SM51753E
268,PFO,35500.0,13653.84615,2.6,,,1,0,0.0,0,0.0,,,,,30.0,298.0,,,,,,,,nC12,1.0,,,,,,,,,,,,,,,,,3.1,,0.1,,,,,,,,2.3,.0006-.004,3.1,.07-.2,,,,,,,,,,,,,,,,,,,,,,,,Guinier–Porod,,,,https://doi.org/10.1039/C3SM51753E
269,PFO,35500.0,13653.84615,2.6,,,1,0,0.0,0,0.0,,,,,30.0,305.0,,,,,,,,nC12,1.0,,,,,,,,,,,,,,,,,3.0,,0.1,,,,,,,,2.4,.0006-.004,3.0,.07-.2,,,,,,,,,,,,,,,,,,,,,,,,Guinier–Porod,,,,https://doi.org/10.1039/C3SM51753E
270,PFO,35500.0,13653.84615,2.6,,,1,0,0.0,0,0.0,,,,,30.0,313.0,,,,,,,,nC12,1.0,,,,,,,,,,,,,,,,,2.2,,0.1,,,,,,,,2.9,.0006-.004,3.0,.07-.2,,,,,,,,,,,,,,,,,,,,,,,,Guinier–Porod,,,,https://doi.org/10.1039/C3SM51753E
271,PFO,35500.0,13653.84615,2.6,,,1,0,0.0,0,0.0,,,,,30.0,323.0,,,,,,,,nC12,1.0,,,,,,,,,,,,,,,,,2.6,,0.1,,,,,,,,3.2,.0006-.004,2.9,.07-.2,,,,,,,,,,,,,,,,,,,,,,,,Guinier–Porod,,,,https://doi.org/10.1039/C3SM51753E
272,PFO,35500.0,13653.84615,2.6,,,1,0,0.0,0,0.0,,,,,30.0,333.0,,,,,,,,nC12,1.0,,,,,,,,,,,,,,,,,3.3,,0.1,,,,,,,,3.6,.0006-.004,3.0,.07-.2,,,,,,,,,,,,,,,,,,,,,,,,Guinier–Porod,,,,https://doi.org/10.1039/C3SM51753E
273,P(PzDPP-CT2),55000.0,24200.0,2.27,,,1,0,0.0,0,0.0,,,,,3.0,348.0,,,,,,,,oDCB,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.3,,80.0,,,,,,,1.77,,,,,,,,,,,,,,flexible cylinder,,,,https://doi.org/10.1002/anie.202015216
274,P3HT,68000.0,,,,,0,0,1.0,0,0.0,,,,90,0.44,298.0,,,,0,,,,Tol,0.0,,,,,,,,104.405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zetasizer for DLS (model fitting), Z average reported here, Also there is distribution plot in SI",0.05 wt.%,https://doi.org/10.1002/adfm.201301007
275,P3HT,68000.0,,,,,0,0,1.0,0,0.0,,,,90,0.44,298.0,,,,2,,,,Tol,0.0,,,,,,,,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zetasizer for DLS (model fitting), Z average reported here, Also there is distribution plot in SI",0.05 wt.%,https://doi.org/10.1002/adfm.201301007
276,P3HT,68000.0,,,,,0,0,1.0,0,0.0,,,,90,0.44,298.0,,,,4,,,,Tol,0.0,,,,,,,,60.715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zetasizer for DLS (model fitting), Z average reported here, Also there is distribution plot in SI",0.05 wt.%,https://doi.org/10.1002/adfm.201301007
277,P3HT,68000.0,,,,,0,0,1.0,0,0.0,,,,90,0.44,298.0,,,,6,,,,Tol,0.0,,,,,,,,49.165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zetasizer for DLS (model fitting), Z average reported here, Also there is distribution plot in SI",0.05 wt.%,https://doi.org/10.1002/adfm.201301007
278,QZ1,270000.0,108000.0,2.5,,,0,0,1.0,1,0.0,,,,45,0.5,,,,,,,,,THF,0.0,,,,,,,,11.0,,,,,,,,,24.0,,,,,,,,,,,,,,15.0,1.0,,,,,,,,,,,,,,,,,,,,,REPES,,,,,https://doi.org/10.1021/ma9602583
279,DP6-PPV,448000.0,344615.3846,1.3,,,1,0,1.0,0,0.0,,,,90,6.78,298.0,,,720,,313,,,CF,1.0,,,,,,,,3800.0,,72.0,,8.0,,,,,,,,,,,,,,,2.62,.01-.037,,,,,,,,,,,,,,,,,,,,,,,,,,network-rodlike,,1 wt,,https://doi.org/10.1021/la0612769
280,DP6-PPV,448000.0,344615.3846,1.3,,,1,0,1.0,0,0.0,,,,90,6.78,298.0,,,720,,313,,,Tol,1.0,,,,,,,,1300.0,,95.0,,10.0,,,,,,,,,,,,,,,2.7,.02-.1,,,,,,,,,,,,,,,,,,,,,,,,,,network-rodlike,,1 wt,,https://doi.org/10.1021/la0612769
281,PF-PANI11112b-PANI11,39700.0,31900.0,1.244514107,,23 for PF block and 15 for PANi block,1,0,0.0,0,0.0,,,,,10.0,298.0,,,,,,,,Tol,1.0,,,,,,,,,,,,,,,,,0.918,,0.02,,,,,,,,1.25,.02-.1,,,,,,,,,,,,,,,,,,,,,,,,,,stiff cylinder,,,,https://doi.org/10.1021%2Fjp806763d
282,PF-PANI11112b-PANI11,39700.0,31900.0,1.244514107,,23 for PF block and 15 for PANi block,1,0,0.0,0,0.0,,,,,10.0,298.0,,,,,,,,MCH,1.0,,,,,,,,,,,,,,,,,0.92,,0.01,,,,,,,,1.19,.02-.1,,,,,,,,,,,,,,,,,,,,,,,,,,stiff cylinder,,,,https://doi.org/10.1021%2Fjp806763d
283,PF-PANI11112b-PANI11,39700.0,31900.0,1.244514107,,23 for PF block and 15 for PANi block,1,0,0.0,0,0.0,,,,,10.0,298.0,,,,,,,,CF,1.0,,,,,,,,,,,,,,,,,0.933,,0.084,,,,,,,,1.18,.02-.1,,,,,,,,,,,,1.4,0.1,,15.8,0.5,,,,,,,,,,stiff cylinder,,,,https://doi.org/10.1021%2Fjp806763d
284,PF-PANI11112b-PANI11,39700.0,31900.0,1.244514107,,23 for PF block and 15 for PANi block,1,0,0.0,0,0.0,,,,,1.0,298.0,,,,,,,,Tol,1.0,,,,,,,,,,,,,,,,,0.943,,0.016,,,,,,,,1.01,.02-.1,,,,,,,,,,,,1.4,0.1,,15.3,0.5,,,,,,,,,,stiff cylinder,,,,https://doi.org/10.1021%2Fjp806763d
285,PF-PANI11112b-PANI11,39700.0,31900.0,1.244514107,,23 for PF block and 15 for PANi block,1,0,0.0,0,0.0,,,,,1.0,298.0,,,,,,,,MCH,1.0,,,,,,,,,,,,,,,,,0.938,,0.02,,,,,,,,1.17,.02-.1,,,,,,,,,,,,1.45,0.1,,14.5,0.4,,,,,,,,,,stiff cylinder,,,,https://doi.org/10.1021%2Fjp806763d
287,MEH-PPV,134000.0,100000.0,1.34,,,0,0,1.0,0,0.0,,,,,1.6066468890000003e-05,298.0,,,,30-45,,,,CF,0.0,,,19.0,20.6,,,,6.97101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FCS Model,,,0.40083 nM,maybe calculated based on the mass of repeat units,https://doi.org/10.1021/ma4011523
288,MEH-PPV,134000.0,100000.0,1.34,,,0,0,1.0,0,0.0,,,,,0.00032916482041,298.0,,,,30-46,,,,CF,0.0,,,19.0,20.6,,,,7.11151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.81429,,https://doi.org/10.1021/ma4011523
289,MEH-PPV,134000.0,100000.0,1.34,,,0,0,1.0,0,0.0,,,,,0.03256249122063999,298.0,,,,30-47,,,,CF,0.0,,,19.0,20.6,,,,8.37939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.04508,,https://doi.org/10.1021/ma4011523
290,MEH-PPV,134000.0,100000.0,1.34,,,0,0,1.0,0,0.0,,,,,0.4362273577200101,298.0,,,,30-48,,,,CF,0.0,,,19.0,20.6,,,,8.90616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.04751,,https://doi.org/10.1021/ma4011523
291,MEH-PPV,134000.0,100000.0,1.34,,50,0,0,1.0,0,0.0,,,,,11.103219623920362,298.0,,,,30-49,,,,CF,0.0,,,19.0,20.6,,,,10.17328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.21494,,https://doi.org/10.1021/ma4011523
292,MEH-PPV,134000.0,100000.0,1.34,,,0,0,1.0,0,0.0,,,,,38.09534674359185,298.0,,,,30-50,,,,CF,0.0,,,19.0,20.6,,,,10.17328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.21428,,https://doi.org/10.1021/ma4011523
293,MEH-PPV,5004.0,3600.0,1.39,,,0,0,1.0,0,0.0,,,,,2.9113362662399996e-06,298.0,,,,30-51,,,,CF,0.0,,,19.0,20.6,,,,1.80886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.89928,,https://doi.org/10.1021/ma4011523
294,MEH-PPV,5004.0,3600.0,1.39,,,0,0,1.0,0,0.0,,,,,0.00021333091738176,298.0,,,,30-52,,,,CF,0.0,,,19.0,20.6,,,,1.77312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.69796,,https://doi.org/10.1021/ma4011523
295,MEH-PPV,5004.0,3600.0,1.39,,,0,0,1.0,0,0.0,,,,,0.020244567964332966,298.0,,,,30-53,,,,CF,0.0,,,19.0,20.6,,,,1.84736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.98994,,https://doi.org/10.1021/ma4011523
296,MEH-PPV,5004.0,3600.0,1.39,,,0,0,1.0,0,0.0,,,,,1.8429583693554812,298.0,,,,30-54,,,,CF,0.0,,,19.0,20.6,,,,1.86588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.49485,,https://doi.org/10.1021/ma4011523
297,MEH-PPV,134000.0,100000.0,1.34,,,0,0,1.0,0,0.0,,,,,0.00010730680921,298.0,,,,30,,,,Tol,0.0,,,18.2,20.6,,,,6.66909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.03589 nM,,https://doi.org/10.1021/ma4011523
298,MEH-PPV,134000.0,100000.0,1.34,,,0,0,1.0,0,0.0,,,,,0.00024362527225000005,298.0,,,,30,,,,Tol,0.0,,,18.2,20.6,,,,6.82051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56085,,https://doi.org/10.1021/ma4011523
299,MEH-PPV,134000.0,100000.0,1.34,,,0,0,1.0,0,0.0,,,,,0.00044807999041,298.0,,,,30,,,,Tol,0.0,,,18.2,20.6,,,,7.53711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.11679,,https://doi.org/10.1021/ma4011523
300,MEH-PPV,134000.0,100000.0,1.34,,,0,0,1.0,0,0.0,,,,,0.0006300049800100001,298.0,,,,30,,,,Tol,0.0,,,18.2,20.6,,,,8.23603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.50999,,https://doi.org/10.1021/ma4011523
301,MEH-PPV,134000.0,100000.0,1.34,,,0,0,1.0,0,0.0,,,,,0.00125727685561,298.0,,,,30,,,,Tol,0.0,,,18.2,20.6,,,,9.62679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.54581,,https://doi.org/10.1021/ma4011523
302,MEH-PPV,134000.0,100000.0,1.34,,,0,0,1.0,0,0.0,,,,,0.0024244692732100005,298.0,,,,30,,,,Tol,0.0,,,18.2,20.6,,,,11.75596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.92389,,https://doi.org/10.1021/ma4011523
303,MEH-PPV,134000.0,100000.0,1.34,,,0,0,1.0,0,0.0,,,,,0.005013263059360001,298.0,,,,30,,,,Tol,0.0,,,18.2,20.6,,,,12.57501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.08044,,https://doi.org/10.1021/ma4011523
304,MEH-PPV,5004.0,3600.0,1.39,,,0,0,1.0,0,0.0,,,,,8.179140369959999e-06,298.0,,,,30,,,,Tol,0.0,,,18.2,20.6,,,,1.75755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50731,,https://doi.org/10.1021/ma4011523
305,MEH-PPV,5004.0,3600.0,1.39,,,0,0,1.0,0,0.0,,,,,1.4012261827560003e-05,298.0,,,,30,,,,Tol,0.0,,,18.2,20.6,,,,1.75755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.97289,,https://doi.org/10.1021/ma4011523
306,MEH-PPV,5004.0,3600.0,1.39,,,0,0,1.0,0,0.0,,,,,3.9785408583840006e-05,298.0,,,,30,,,,Tol,0.0,,,18.2,20.6,,,,1.8362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.32438,,https://doi.org/10.1021/ma4011523
307,MEH-PPV,5004.0,3600.0,1.39,,,0,0,1.0,0,0.0,,,,,0.00012257295085763999,298.0,,,,30,,,,Tol,0.0,,,18.2,20.6,,,,1.68038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.83507,,https://doi.org/10.1021/ma4011523
308,MEH-PPV,5004.0,3600.0,1.39,,,0,0,1.0,0,0.0,,,,,0.00035635742106623994,298.0,,,,30,,,,Tol,0.0,,,18.2,20.6,,,,1.7754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.94928,,https://doi.org/10.1021/ma4011523
